ID,Reference,refyear,OriginalTitle,FrenchTitle,EnglishTitle,CommitteDecisionDate,kind,Genre,support,SecretariatDecision,firstfilm,secondfilm,budget,reason,Director,AnnouncedAmount,CoproducerId,country1,countryname1_english,percentage_participation,contributor_rank,majmin
8909,21-198-F,2021,Fuga,,Fuga,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,1468000.0,,"['Mary Jimenez', 'Benedicte Lienard']","[162052.0, 1012448.0, 293500.0]","[22619, 31402, 34011]","['FR ', 'BE ', 'NL ']","['France', 'Belgium', 'Netherlands']","[0.11039, 0.68968, 0.19993]","[3, 1, 2]","['Minority', 'Majority', 'Minority']"
8910,21-199-F,2021,The Beilis Case,L`Affaire Beilis,The Beilis Case,,Fiction,Drama,Inelegible,Withdrawal Producer,0,0,2862908.0,,['Andrey Proshkin'],"[585639.0, 2277269.0]","[42916, 48193]","['CZ ', 'RU ']","['Czech Republic', 'Russia']","[0.20456, 0.79544]","[2, 1]","['Minority', 'Majority']"
8911,21-200-F,2021,Suddenly (Aniden),Soudain,Suddenly,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,566878.0,,['Melisa Fatma Onel Tecimen'],"[72829.0, 158450.0, 280690.0]","[30779, 40605, 51796]","['RS ', 'DE ', 'TR ']","['Serbia', 'Germany', 'Türkiye']","[0.12847, 0.27951, 0.49515]","[5, 4, 2]","['Minority', 'Minority', 'Minority']"
8912,21-201-F,2021,Man of the House (Burri i Shtëpisë),L'Homme de la maison,Man of the House,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,664850.0,,['Andamion Murataj'],"[174786.0, 374075.0, 110801.0, 116044.0]","[21437, 39985, 54124, 58684]","['IT ', 'AL ', 'HR ', 'AT ']","['Italy', 'Albania', 'Croatia', 'Austria']","[0.2629, 0.56265, 0.16666, 0.17454]","[4, 2, 6, 5]","['Minority', 'Minority', 'Minority', 'Minority']"
8913,21-202-F,2021,Northern Comfort,,Northern Comfort,2021-12-08 00:00:00.000,Fiction,Comedy,Rejected,Eligible,0,0,5810085.0,,['Hafsteinn Sigurdsson'],"[1429260.0, 3231169.0, 1149656.0]","[27609, 31731, 51807]","['DE ', 'IS ', 'UK ']","['Germany', 'Iceland', 'United Kingdom']","[0.246, 0.55613, 0.19787]","[2, 1, 3]","['Minority', 'Majority', 'Minority']"
8914,21-203-F,2021,"Me, Captain","Moi, Capitaine","Me, Captain",2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,10756952.0,,['Matteo Garrone'],"[1075696.0, 9681256.0]","[27674, 31125]","['FR ', 'IT ']","['France', 'Italy']","[0.1, 0.9]","[2, 1]","['Minority', 'Majority']"
8915,21-204-F,2021,Bring Them Down,,Bring Them Down,2021-12-08 00:00:00.000,Fiction,Thriller,Rejected,Eligible,1,0,2340276.0,,['Christopher Andrews'],"[457661.0, 1288380.0, 594235.0]","[24313, 48891, 52019]","['BE ', 'IE ', 'UK ']","['Belgium', 'Ireland', 'United Kingdom']","[0.19556, 0.55052, 0.25392]","[3, 1, 2]","['Minority', 'Majority', 'Minority']"
8916,21-205-F,2021,Toutes pour une,Toutes pour une,All For One,2021-12-08 00:00:00.000,Fiction,Action/Fantasy/Genre,Supported,Eligible,0,1,10048619.0,,['Houda Benyamina'],"[9043619.0, 1184638.0, 9555688.0]","[139, 353, 43798]","['FR ', 'BE ', 'FR ']","['France', 'Belgium', 'France']","[0.89999, 0.11789, 0.95095]","[2, 3, 1]","['Minority', 'Minority', 'Majority']"
8917,21-206-F,2021,Fox and Hare Save the Forest,RENARD ET LAPINE SAUVENT LA FORÊT,Fox and Hare Save the Forest,2021-12-08 00:00:00.000,Animation,Drama,Supported,Eligible,0,1,6023548.0,,['Mascha Halberstad'],"[1896942.0, 2519941.0, 1574962.0]","[21954, 26648, 38416]","['BE ', 'NL ', 'LU ']","['Belgium', 'Netherlands', 'Luxembourg']","[0.31492, 0.41835, 0.26147]","[4, 2, 5]","['Minority', 'Minority', 'Minority']"
8918,21-207-F,2021,Chiara,Chiara,Chiara,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,5503836.0,,['Susanna Nicchiarelli'],"[631417.0, 5682753.0]","[325, 22028]","['BE ', 'IT ']","['Belgium', 'Italy']","[0.11472, 1.03251]","[5, 2]","['Minority', 'Minority']"
8919,21-208-F,2021,Calm in the Canopy (V korunách stromu je klid),La paix est dans la cime des arbres,Calm in the Canopy,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,600000.0,,['Michal Hogenauer'],"[194427.0, 405573.0]","[39845, 52185]","['SK ', 'CZ ']","['Slovakia', 'Czech Republic']","[0.32405, 0.67596]","[2, 1]","['Minority', 'Majority']"
8920,21-209-F (U),2021,Utopia,Utopia,Utopia,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,1395856.0,,['Juri Rechinsky'],"[206435.0, 579939.0, 609482.0]","[36082, 41384, 49526]","['NL ', 'UA ', 'AT ']","['Netherlands', 'Ukraine', 'Austria']","[0.14789, 0.41547, 0.43664]","[3, 2, 1]","['Minority', 'Minority', 'Majority']"
8921,21-210-C,2021,Fiume o Morte,Fiume o Morte,Fiume o Morte,2021-12-08 00:00:00.000,Documentary,Drama,Supported,Eligible,0,0,569115.0,,['Igor Bezinovic'],"[361937.0, 149070.0, 147308.0]","[30545, 35294, 46328]","['HR ', 'SI ', 'IT ']","['Croatia', 'Slovenia', 'Italy']","[0.63596, 0.26193, 0.25884]","[1, 3, 4]","['Majority', 'Minority', 'Minority']"
8922,21-211-F,2021,Natasha's Dance (De Dans van Natasja),La Dance de Natasha,Natasha's Dance,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,2586000.0,,['Jos Stelling'],"[748319.0, 1837681.0]","[24003, 48348]","['DE ', 'NL ']","['Germany', 'Netherlands']","[0.28937, 0.71063]","[2, 1]","['Minority', 'Majority']"
8923,21-212-F,2021,Anaesthetization (Anestéza),Anesthésie,Anaesthetization,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,900000.0,,['Jaro Vojtek'],"[711450.0, 188550.0]","[43476, 52057]","['SK ', 'CZ ']","['Slovakia', 'Czech Republic']","[0.7905, 0.2095]","[1, 2]","['Majority', 'Minority']"
8924,21-213-F,2021,Totem,Totem,Totem,2021-12-08 00:00:00.000,Fiction,Children/Family,Supported,Eligible,0,0,3340174.0,,['Sander Burger'],"[1215587.0, 1894731.0, 345522.0]","[13939, 39899, 40175]","['LU ', 'NL ', 'DE ']","['Luxembourg', 'Netherlands', 'Germany']","[0.36393, 0.56726, 0.10344]","[5, 1, 6]","['Minority', 'Majority', 'Minority']"
8925,21-214-F (U),2021,New Dawn Fades (Yeni Safak Solarken),Une Nouvelle Aube Vacille,New Dawn Fades,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,457091.0,,['Gurcan Keltek'],"[121000.0, 52506.0, 127805.0, 60000.0, 75000.0]","[31386, 49207, 51628, 52009, 52012]","['IT ', 'NO ', 'TR ', 'NL ', 'DE ']","['Italy', 'Norway', 'Türkiye', 'Netherlands', 'Germany']","[0.26472, 0.11487, 0.27961, 0.13126, 0.16408]","[3, 10, 2, 8, 6]","['Minority', 'Minority', 'Minority', 'Minority', 'Minority']"
8926,21-215-F,2021,My Animal,,My Animal,,Fiction,Drama,Inelegible,Withdrawal Secretariat,1,0,1699012.0,,['Jacqueline Castel'],"[430302.0, 1268710.0]","[32176, 52011]","['BE ', 'CA ']","['Belgium', 'Canada']","[0.25327, 0.74673]","[2, 1]","['Minority', 'Majority']"
8927,21-216-F,2021,The Fourth Wall,Le Quatrième Mur,The Fourth Wall,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,3197351.0,,['David Oelhoffen'],"[362701.0, 1151905.0, 2112408.0]","[18945, 28542, 51717]","['BE ', 'LU ', 'FR ']","['Belgium', 'Luxembourg', 'France']","[0.11344, 0.36027, 0.66067]","[5, 4, 1]","['Minority', 'Minority', 'Majority']"
8928,21-217-F,2021,Interstate,La Saveur de la Mort,Interstate,2021-12-08 00:00:00.000,Fiction,Thriller,Rejected,Eligible,0,0,4530885.0,,['Jean-Luc Herbulot'],"[2474723.0, 2056162.0]","[52052, 52112]","['FR ', 'BE ']","['France', 'Belgium']","[0.54619, 0.45381]","[1, 2]","['Majority', 'Minority']"
8929,21-218-F,2021,Day Begins In A Blue Room (Tengo sueños electricos),J'ai des rêves électriques,Day Begins In A Blue Room,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,1301709.0,,['Valentina Maurel'],"[943051.0, 235762.0]","[32176, 52204]","['BE ', 'FR ']","['Belgium', 'France']","[0.72447, 0.18112]","[2, 4]","['Minority', 'Minority']"
8930,21-219-F,2021,The Herd,,The Herd,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,1497666.0,,['Milko Lazarov'],"[253300.0, 538528.0, 707838.0]","[28542, 28753, 37326]","['LU ', 'DE ', 'BG ']","['Luxembourg', 'Germany', 'Bulgaria']","[0.16913, 0.35958, 0.47263]","[5, 4, 1]","['Minority', 'Minority', 'Majority']"
8931,21-220-F,2021,Cidade Rabat,Cidade Rabat,Cidade Rabat,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,1237500.0,,['Susana Nobre'],"[252500.0, 985000.0]","[28768, 35524]","['FR ', 'PT ']","['France', 'Portugal']","[0.20404, 0.79596]","[2, 1]","['Minority', 'Majority']"
8932,21-221-F,2021,Orlando,Orlando,Orlando,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,2825000.0,,['Daniele Vicari'],"[1191400.0, 1633600.0]","[325, 46306]","['BE ', 'IT ']","['Belgium', 'Italy']","[0.42173, 0.57827]","[2, 1]","['Minority', 'Majority']"
8933,21-222-F,2021,I will not starve (Non Moriro di Fame),Je ne mourrai pas de faim,I will not starve,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,1246575.0,,['Umberto Spinazzola'],"[406575.0, 840000.0]","[21275, 25199]","['CA ', 'IT ']","['Canada', 'Italy']","[0.32615, 0.67385]","[2, 1]","['Minority', 'Majority']"
8934,21-223-F,2021,The Alienated,Les Âmes Propres,The Alienated,,Fiction,Action/Fantasy/Genre,Inelegible,Withdrawal Producer,0,1,500073.0,,['Anja Kreis'],"[349543.0, 49912.0, 100618.0]","[51719, 51794, 52377]","['DE ', 'MD ', 'RU ']","['Germany', 'Moldova', 'Russia']","[0.69898, 0.09981, 0.20121]","[1, 3, 2]","['Majority', 'Minority', 'Minority']"
8935,21-224-F,2021,La syndicaliste,La syndicaliste,The Union Lady,2021-12-08 00:00:00.000,Fiction,Thriller,Rejected,Eligible,0,0,6917002.0,,['Jean-Paul Salome'],"[868200.0, 6048802.0]","[141, 27256]","['DE ', 'FR ']","['Germany', 'France']","[0.12552, 0.87448]","[2, 1]","['Minority', 'Majority']"
8936,21-225-F,2021,Hotel Sinestra,Hôtel Sinestra,Hotel Sinestra,2021-12-08 00:00:00.000,Fiction,Children/Family,Supported,Eligible,0,0,3074967.0,,['Michiel ten Horn'],"[1087485.0, 2356819.0]","[18858, 44279]","['CH ', 'NL ']","['Switzerland', 'Netherlands']","[0.35366, 0.76645]","[5, 1]","['Minority', 'Majority']"
8937,21-226-F,2021,"The Man Who Stood in the Way (Muž, který stál v ceste)",L’Homme qui gênait,The Man Who Stood in the Way,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,2591804.0,,['Petr Nikolaev'],"[302067.0, 479617.0, 1810120.0]","[26994, 37356, 47328]","['LT ', 'UA ', 'CZ ']","['Lithuania', 'Ukraine', 'Czech Republic']","[0.11655, 0.18505, 0.6984]","[3, 2, 1]","['Minority', 'Minority', 'Majority']"
8938,21-227-F,2021,Dans le vide,Dans le vide,Floating in the Vacuum,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,1412115.0,,['Mohamed Ben Attia'],"[401791.0, 420892.0, 444787.0, 144645.0]","[190, 36023, 36578, 52179]","['BE ', 'TN ', 'FR ', 'IT ']","['Belgium', 'Tunisia', 'France', 'Italy']","[0.28453, 0.29806, 0.31498, 0.10243]","[3, 2, 1, 4]","['Minority', 'Minority', 'Majority', 'Minority']"
8939,21-228-F,2021,"Five and a Half Love Stories in an Apartment in Vilnius, Lithuania (Penkios su puse meiles istorijos, nutikusios viename Vilniaus bute)","CINQ HISTOIRES D'AMOUR ET DEMI DANS UN APPARTEMENT À VILNIUS, LITUANIE","Five and a Half Love Stories in an Apartment in Vilnius, Lithuania",2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,1500000.0,,['Tomas Vengris'],"[1050000.0, 225000.0, 225000.0]","[22943, 33259, 48566]","['LT ', 'LV ', 'IE ']","['Lithuania', 'Latvia', 'Ireland']","[0.7, 0.15, 0.15]","[1, 2, 2]","['Majority', 'Minority', 'Minority']"
8940,21-229-F,2021,Quitter la nuit (ex Le Plus Vivant Possible),Quitter la nuit (ex Le Plus Vivant Possible),Most Alive,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,3585369.0,,['Delphine Girard'],"[488375.0, 2270716.0, 485828.0]","[139, 353, 39500]","['FR ', 'BE ', 'CA ']","['France', 'Belgium', 'Canada']","[0.13621, 0.63333, 0.1355]","[5, 1, 6]","['Minority', 'Majority', 'Minority']"
8941,21-230-F,2021,Blindness of the Heart (Die Mittagsfrau),La Femme de Midi,Blindness of the Heart,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,7799030.0,,['Barbara Albert'],"[1660822.0, 1374156.0, 5269132.0]","[164, 12524, 29393]","['LU ', 'CH ', 'DE ']","['Luxembourg', 'Switzerland', 'Germany']","[0.21295, 0.1762, 0.67561]","[3, 6, 1]","['Minority', 'Minority', 'Majority']"
8942,21-231-F,2021,In Cold Light,,In Cold Light,2021-12-08 00:00:00.000,Fiction,Thriller,Rejected,Eligible,0,0,6268010.0,,['Maxime Giroux'],"[954647.0, 5313363.0]","[33986, 44516]","['IE ', 'CA ']","['Ireland', 'Canada']","[0.1523, 0.8477]","[2, 1]","['Minority', 'Majority']"
8943,21-232-F,2021,Fleak,Fleak,Fleak,2021-12-08 00:00:00.000,Animation,Drama,Rejected,Eligible,0,0,4764702.0,,"['Jens Moller', 'Luca Bruno']","[3308248.0, 767318.0, 689136.0]","[15609, 41858, 52023]","['FI ', 'PL ', 'FR ']","['Finland', 'Poland', 'France']","[0.69432, 0.16104, 0.14463]","[1, 2, 3]","['Majority', 'Minority', 'Minority']"
8944,21-233-C,2021,Son of the Streets,Enfant de la rue,Son of the Streets,,Documentary,Drama,Inelegible,Withdrawal Producer,1,0,253306.0,,['Mohammed Almughanni'],"[178383.0, 74923.0]","[52202, 52307]","['PL ', 'UA ']","['Poland', 'Ukraine']","[0.70422, 0.29578]","[1, 2]","['Majority', 'Minority']"
8945,21-234-F,2021,La Bête,La Bête,The Beast,2021-12-08 00:00:00.000,Fiction,Action/Fantasy/Genre,Supported,Eligible,0,0,6621037.0,,['Bertrand Bonello'],"[765806.0, 6789360.0]","[42098, 42692]","['CA ', 'FR ']","['Canada', 'France']","[0.11566, 1.02542]","[4, 1]","['Minority', 'Majority']"
8946,21-235-F,2021,Capturing Sami (Avertismentul),La capture,Capturing Sami,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,1,0,793591.0,,['Adi Voicu'],"[159041.0, 634550.0]","[37483, 51626]","['BG ', 'RO ']","['Bulgaria', 'Romania']","[0.20041, 0.79959]","[2, 1]","['Minority', 'Majority']"
8947,21-236-C,2021,How to save a dead friend,Comment sauver un ami mort,How to save a dead friend,,Documentary,Drama,Inelegible,Withdrawal Producer,1,0,558856.0,,['Marusya Syroechkovskaya'],"[49786.0, 353531.0, 83039.0, 72500.0]","[41301, 49337, 49514, 49532]","['FR ', 'SE ', 'NO ', 'RU ']","['France', 'Sweden', 'Norway', 'Russia']","[0.08909, 0.6326, 0.14859, 0.12973]","[4, 1, 2, 3]","['Minority', 'Majority', 'Minority', 'Minority']"
8948,21-237-F,2021,Madrid is it (Que Nadie Duerma),Madrid is it,Madrid is it,,Fiction,Comedy,Inelegible,Withdrawal Producer,0,0,1991695.0,,['Antonio Mendez'],"[1593407.0, 398288.0]","[51003, 51610]","['ES ', 'NL ']","['Spain', 'Netherlands']","[0.80003, 0.19997]","[1, 2]","['Majority', 'Minority']"
8949,21-238-F,2021,The Promised Land (ex The Bastard and The King's Land),,The Promised Land (ex The Bastard and The King's Land),2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,6606362.0,,['Nikolaj Arcel'],"[1227443.0, 2091730.0, 7062807.0]","[26939, 28598, 52186]","['SE ', 'DE ', 'DK ']","['Sweden', 'Germany', 'Denmark']","[0.1858, 0.31662, 1.06909]","[5, 3, 1]","['Minority', 'Minority', 'Majority']"
8950,21-239-F,2021,Master and Man (Viivalla),,Master and Man,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,4500000.0,,['Aleksi Salmenpera'],"[1795146.0, 2704854.0]","[21275, 26510]","['CA ', 'FI ']","['Canada', 'Finland']","[0.39892, 0.60108]","[2, 1]","['Minority', 'Majority']"
8951,21-240-F,2021,Norbert (a.k.a. Quiero ser un tonto feliz (Gritó Norbert),,Norbert,2021-12-08 00:00:00.000,Animation,Drama,Rejected,Eligible,0,1,2050000.0,,['Jose Corral Llorente'],"[1640000.0, 410000.0]","[52289, 52294]","['ES ', 'PL ']","['Spain', 'Poland']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']"
8953,21-242-C,2021,The Total Trust,,The Total Trust,2021-12-08 00:00:00.000,Documentary,Drama,Supported,Eligible,0,1,950000.0,,['Jialing Zhang'],"[789680.0, 160320.0]","[22322, 42294]","['DE ', 'NL ']","['Germany', 'Netherlands']","[0.83124, 0.16876]","[1, 4]","['Majority', 'Minority']"
8954,21-243-F,2021,Elli,Elli,Elli,2021-12-08 00:00:00.000,Fiction,Children/Family,Rejected,Eligible,0,0,8188754.0,,"['Jesper Moller', 'Piet De Rycker']","[5250568.0, 2938186.0]","[35284, 48349]","['DE ', 'CA ']","['Germany', 'Canada']","[0.64119, 0.35881]","[1, 2]","['Majority', 'Minority']"
8955,21-244-C,2021,You Will Never See It All (ex: Jan Mancuska: You Will Never See It All (Chybení)),Jan Mancuska: Vous ne verrez jamais tout,You Will Never See It All (ex. Jan Mancuska: You Will Never See It All),2021-12-08 00:00:00.000,Documentary,Drama,Supported,Eligible,1,0,133394.0,,['Stepan Pech'],"[106443.0, 26951.0]","[51536, 51987]","['CZ ', 'SK ']","['Czech Republic', 'Slovakia']","[0.79796, 0.20204]","[1, 2]","['Majority', 'Minority']"
8956,21-245-F,2021,Brutal Heat (Brutální vedro),La chaleur brutale,Brutal Heat,2021-12-08 00:00:00.000,Fiction,Action/Fantasy/Genre,Rejected,Eligible,1,0,385018.0,,['Albert Hospodarsky'],"[101130.0, 283888.0]","[31452, 39740]","['SK ', 'CZ ']","['Slovakia', 'Czech Republic']","[0.26266, 0.73734]","[2, 1]","['Minority', 'Majority']"
8957,21-246-F,2021,Légua,Légua,Légua,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,843000.0,,"['Filipa Reis', 'Joao Miller Guerra']","[265000.0, 173000.0, 615000.0]","[176, 36181, 45956]","['FR ', 'IT ', 'PT ']","['France', 'Italy', 'Portugal']","[0.31435, 0.20522, 0.72954]","[3, 5, 1]","['Minority', 'Minority', 'Majority']"
8958,21-247-F,2021,The Open Body (O Corpo Aberto),À Corps Ouvert,The Open Body,2021-12-08 00:00:00.000,Fiction,Action/Fantasy/Genre,Supported,Eligible,0,1,1798722.0,,['Angeles Huerta'],"[503642.0, 1207536.0]","[12494, 44201]","['PT ', 'ES ']","['Portugal', 'Spain']","[0.28, 0.67133]","[4, 2]","['Minority', 'Minority']"
8959,21-248-F,2021,Suzanne & Osmane,Suzanne & Osmane,Suzanne & Osmane,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,1503106.0,,['Danielle Arbid'],"[480658.0, 385660.0, 363618.0, 273170.0]","[12456, 23467, 29389, 37591]","['FR ', 'DE ', 'GR ', 'LB ']","['France', 'Germany', 'Greece', 'Lebanon']","[0.31978, 0.25658, 0.24191, 0.18174]","[1, 2, 3, 4]","['Majority', 'Minority', 'Minority', 'Minority']"
8960,21-249-F,2021,Fresh (Frisch),Frais,Fresh,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,4145000.0,,['Damian John Harper'],"[3300000.0, 845000.0]","[33250, 33497]","['DE ', 'BE ']","['Germany', 'Belgium']","[0.79614, 0.20386]","[1, 2]","['Majority', 'Minority']"
8961,21-250-F,2021,Arcadia,Arcadia,Arcadia,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,1087756.0,,['Yorgos  Zois'],"[110000.0, 756095.0, 1069649.0, 267661.0]","[26468, 29389, 36630, 37326]","['RS ', 'GR ', 'GR ', 'BG ']","['Serbia', 'Greece', 'Greece', 'Bulgaria']","[0.10113, 0.6951, 0.98335, 0.24607]","[5, 2, 1, 3]","['Minority', 'Minority', 'Majority', 'Minority']"
8962,21-251-F,2021,Caravan,La Caravane,Caravan,2021-12-08 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,2261560.0,,['Zuzana Kirchnerova'],"[962839.0, 829908.0, 971231.0]","[23999, 39101, 47931]","['IT ', 'SK ', 'CZ ']","['Italy', 'Slovakia', 'Czech Republic']","[0.42574, 0.36696, 0.42945]","[2, 3, 1]","['Minority', 'Minority', 'Majority']"
8963,21-252-F,2021,Body Odyssey,,Body Odyssey,2021-12-08 00:00:00.000,Fiction,Drama,Rejected,Eligible,1,0,1843290.0,,['Grazia Tricarico'],"[566290.0, 1277000.0]","[18, 51891]","['CH ', 'IT ']","['Switzerland', 'Italy']","[0.30722, 0.69278]","[2, 1]","['Minority', 'Majority']"
8964,21-253-F,2021,Snake Gas (Hadí plyn),Le Gaz du Serpent,Snake Gas,2021-12-08 00:00:00.000,Fiction,Action/Fantasy/Genre,Rejected,Eligible,0,0,1136661.0,,['David Jarab'],"[321550.0, 815111.0]","[16152, 18033]","['SK ', 'CZ ']","['Slovakia', 'Czech Republic']","[0.28289, 0.71711]","[2, 1]","['Minority', 'Majority']"
8965,21-254-F,2021,Marlowe,Marlowe,Marlowe,2021-12-08 00:00:00.000,Fiction,Thriller,Rejected,Eligible,0,0,21702745.0,,['Neil Jordan'],"[11463005.0, 7726683.0, 2513057.0]","[24732, 52371, 52463]","['IE ', 'ES ', 'FR ']","['Ireland', 'Spain', 'France']","[0.52818, 0.35602, 0.11579]","[1, 2, 3]","['Majority', 'Minority', 'Minority']"
8966,21-255-F (U),2021,Heart of Light,Heart of Light,Heart of Light,,Fiction,Action/Fantasy/Genre,Inelegible,Withdrawal Producer,0,0,820133.0,,['Cynthia Beatt'],"[733450.0, 86683.0]","[52064, 52121]","['DE ', 'FR ']","['Germany', 'France']","[0.89431, 0.10569]","[1, 2]","['Majority', 'Minority']"
8967,21-256-F,2021,Nowhere (Invelle),Nulle part,Nowhere,2021-12-08 00:00:00.000,Animation,Drama,Supported,Eligible,1,0,1917737.0,,['Simone Massi'],"[309215.0, 1731129.0]","[18, 29435]","['CH ', 'IT ']","['Switzerland', 'Italy']","[0.16124, 0.90269]","[4, 1]","['Minority', 'Majority']"
8968,22-001-F,2022,Niko - Beyond the Northern Lights (Niko ja myrskyporot),Niko - Au-delà des aurores boréales,Niko - Beyond the Northern Lights,2022-03-23 00:00:00.000,Animation,Children/Family,Supported,Eligible,0,0,7277500.0,,"['Jorgen Lerdam', 'Kari Juusonen']","[3038817.0, 2506285.0, 883100.0, 783942.0]","[346, 16140, 41561, 52611]","['DE ', 'FI ', 'IE ', 'DK ']","['Germany', 'Finland', 'Ireland', 'Denmark']","[0.41756, 0.34439, 0.12135, 0.10772]","[2, 3, 6, 8]","['Minority', 'Minority', 'Minority', 'Minority']"
8969,22-002-C,2022,Arsenie. An Amazing Afterlife (Viata de Apoi),La vie d'apres,Arsenie. An Amazing Afterlife,2022-03-23 00:00:00.000,Documentary,Drama,Supported,Eligible,0,0,349304.0,,['Alexandru Solomon'],"[70257.0, 278822.0]","[13803, 33098]","['LU ', 'RO ']","['Luxembourg', 'Romania']","[0.20113, 0.79822]","[4, 1]","['Minority', 'Majority']"
8970,22-003-F,2022,Paradise is Burning (ex Sisters),,Paradise is Burning (ex Sisters),2022-03-23 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,2642866.0,,['Mika Gustafson'],"[419496.0, 1891674.0, 312572.0, 296136.0]","[13522, 16885, 37881, 39404]","['IT ', 'SE ', 'DK ', 'FI ']","['Italy', 'Sweden', 'Denmark', 'Finland']","[0.15873, 0.71577, 0.11827, 0.11205]","[4, 1, 7, 10]","['Minority', 'Majority', 'Minority', 'Minority']"
8971,22-004-F,2022,Misericordia,Misericordia,Misericordia,2022-03-23 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,3158578.0,,['Emma Dante'],"[632000.0, 2526578.0]","[28308, 46306]","['FR ', 'IT ']","['France', 'Italy']","[0.20009, 0.79991]","[2, 1]","['Minority', 'Majority']"
8972,22-005-F,2022,Field,,Field,,Fiction,Drama,Inelegible,Withdrawal Producer,0,1,355654.0,,['Lasha Tskvitinidze'],"[78244.0, 277410.0]","[51885, 53079]","['FR ', 'GE ']","['France', 'Georgia']","[0.22, 0.78]","[2, 1]","['Minority', 'Majority']"
